"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"17.01.2019","19.470,38","19.357,08","19.511,86","19.314,34","353,53M","-0,04%"
"16.01.2019","19.477,77","19.253,44","19.477,77","19.241,00","441,88M","1,63%"
"15.01.2019","19.165,48","19.316,11","19.379,20","19.028,48","478,39M","-0,03%"
"14.01.2019","19.171,48","19.163,26","19.235,23","19.016,16","352,63M","-0,61%"
"11.01.2019","19.290,09","19.372,75","19.385,60","19.187,38","368,92M","-0,06%"
"10.01.2019","19.300,74","19.100,51","19.300,74","19.037,52","365,59M","0,63%"
"09.01.2019","19.179,16","19.151,96","19.297,11","19.125,35","421,75M","0,94%"
"08.01.2019","19.000,14","18.978,14","19.193,13","18.922,45","411,45M","0,25%"
"07.01.2019","18.953,27","18.917,43","18.968,04","18.800,20","337,62M","0,65%"
"04.01.2019","18.831,79","18.375,60","18.832,17","18.373,35","427,68M","3,37%"
"03.01.2019","18.218,40","18.211,83","18.425,18","18.152,75","432,40M","-0,61%"
"02.01.2019","18.330,99","18.191,76","18.409,72","17.959,39","354,55M","0,04%"
"28.12.2018","18.324,03","18.226,36","18.385,11","18.169,00","353,31M","1,44%"
"27.12.2018","18.064,62","18.337,58","18.358,43","17.914,03","458,36M","-1,81%"
"21.12.2018","18.397,19","18.438,42","18.483,88","18.280,13","724,34M","-0,97%"
"20.12.2018","18.576,90","18.679,14","18.758,98","18.576,90","558,73M","-1,93%"
"19.12.2018","18.941,90","18.813,82","19.021,34","18.807,98","478,31M","1,59%"
"18.12.2018","18.644,85","18.586,64","18.786,54","18.555,23","410,43M","-0,26%"
"17.12.2018","18.693,45","18.901,19","18.914,34","18.655,45","330,30M","-1,15%"
"14.12.2018","18.910,79","18.875,04","18.968,26","18.734,42","321,59M","-0,72%"
"13.12.2018","19.048,83","19.094,41","19.210,42","18.955,57","453,58M","0,54%"
"12.12.2018","18.945,80","18.666,61","19.021,35","18.626,66","455,46M","1,91%"
"11.12.2018","18.591,01","18.553,40","18.767,67","18.422,08","395,82M","0,98%"
"10.12.2018","18.410,13","18.584,76","18.708,60","18.399,43","362,42M","-1,77%"
"07.12.2018","18.741,98","18.787,48","18.960,75","18.741,98","363,68M","0,53%"
"06.12.2018","18.643,83","19.136,04","19.138,10","18.583,38","545,91M","-3,54%"
"05.12.2018","19.328,70","19.154,53","19.394,53","19.108,23","355,09M","-0,13%"
"04.12.2018","19.353,43","19.590,40","19.622,80","19.353,43","337,18M","-1,37%"
"03.12.2018","19.622,36","19.589,95","19.674,86","19.525,28","479,75M","2,26%"
"30.11.2018","19.188,97","19.228,38","19.235,35","19.071,76","406,71M","0,15%"
"29.11.2018","19.159,60","19.291,70","19.339,46","19.059,88","415,98M","0,23%"
"28.11.2018","19.115,16","19.193,78","19.250,37","19.086,58","443,11M","-0,18%"
"27.11.2018","19.150,38","19.247,01","19.309,61","19.100,50","427,43M","-0,43%"
"26.11.2018","19.233,45","19.037,22","19.320,06","19.037,22","566,81M","2,77%"
"23.11.2018","18.714,90","18.620,45","18.783,25","18.598,36","348,00M","0,60%"
"22.11.2018","18.603,04","18.653,03","18.765,20","18.514,59","324,40M","-0,69%"
"21.11.2018","18.731,55","18.653,32","18.784,24","18.512,39","428,34M","1,41%"
"20.11.2018","18.471,38","18.759,71","18.807,48","18.453,86","477,98M","-1,87%"
"19.11.2018","18.823,13","18.925,86","19.133,58","18.823,13","399,88M","-0,29%"
"16.11.2018","18.878,31","19.038,47","19.098,26","18.782,01","407,92M","-0,14%"
"15.11.2018","18.905,36","19.164,19","19.223,00","18.756,17","360,72M","-0,90%"
"14.11.2018","19.077,47","19.017,30","19.256,95","18.857,81","415,42M","-0,78%"
"13.11.2018","19.226,52","19.099,50","19.256,83","18.931,57","409,67M","0,90%"
"12.11.2018","19.055,92","19.329,29","19.369,26","19.055,92","458,71M","-1,05%"
"09.11.2018","19.258,11","19.304,23","19.334,05","19.133,27","505,33M","-0,88%"
"08.11.2018","19.429,14","19.576,14","19.623,64","19.382,62","465,41M","-0,57%"
"07.11.2018","19.540,94","19.384,63","19.608,80","19.382,63","372,86M","1,42%"
"06.11.2018","19.268,29","19.320,88","19.321,18","19.073,44","344,86M","-0,07%"
"05.11.2018","19.281,03","19.394,18","19.397,28","19.279,86","307,28M","-0,56%"
"02.11.2018","19.390,34","19.371,75","19.529,29","19.339,29","412,31M","1,07%"
"01.11.2018","19.185,14","19.014,88","19.282,08","18.978,63","354,56M","0,71%"
"31.10.2018","19.050,22","19.168,44","19.228,93","19.015,56","491,67M","0,27%"
"30.10.2018","18.998,80","19.075,81","19.181,17","18.851,64","444,88M","-0,22%"
"29.10.2018","19.039,85","18.937,59","19.211,60","18.835,55","455,83M","1,91%"
"26.10.2018","18.683,27","18.722,06","18.726,28","18.418,27","459,36M","-0,70%"
"25.10.2018","18.815,32","18.434,21","18.831,62","18.411,43","523,10M","1,78%"
"24.10.2018","18.485,46","18.877,59","18.924,62","18.474,12","423,26M","-1,69%"
"23.10.2018","18.802,47","18.762,92","18.954,90","18.705,16","485,86M","-0,86%"
"22.10.2018","18.966,22","19.426,53","19.467,38","18.927,87","460,07M","-0,60%"
"19.10.2018","19.080,16","19.015,40","19.193,26","18.754,24","619,90M","-0,04%"
"18.10.2018","19.087,53","19.409,91","19.598,28","19.087,53","462,35M","-1,89%"
"17.10.2018","19.454,99","19.786,73","19.912,20","19.392,78","363,11M","-1,33%"
"16.10.2018","19.717,83","19.338,03","19.725,04","19.247,44","431,35M","2,23%"
"15.10.2018","19.287,64","19.218,24","19.335,64","19.166,68","321,02M","0,16%"
"12.10.2018","19.255,98","19.522,55","19.572,12","19.254,75","446,73M","-0,52%"
"11.10.2018","19.356,61","19.424,56","19.664,47","19.347,86","552,11M","-1,84%"
"10.10.2018","19.719,04","19.918,32","20.137,83","19.719,04","549,24M","-1,71%"
"09.10.2018","20.062,25","19.926,48","20.137,56","19.679,39","592,23M","1,06%"
"08.10.2018","19.851,47","20.167,38","20.175,27","19.812,43","489,54M","-2,43%"
"05.10.2018","20.345,96","20.569,58","20.583,87","20.321,45","461,26M","-1,30%"
"04.10.2018","20.612,93","20.713,65","20.770,43","20.581,16","461,80M","-0,59%"
"03.10.2018","20.736,01","20.825,08","20.870,50","20.578,72","550,48M","0,84%"
"02.10.2018","20.562,31","20.337,14","20.659,02","20.207,46","649,69M","-0,23%"
"01.10.2018","20.609,99","20.602,28","21.078,01","20.552,60","630,19M","-0,49%"
"28.09.2018","20.711,70","21.298,65","21.298,65","20.511,05","819,02M","-3,72%"
"27.09.2018","21.511,07","21.503,97","21.548,47","21.220,19","461,94M","-0,62%"
"26.09.2018","21.646,34","21.651,01","21.680,00","21.573,96","409,59M","-0,10%"
"25.09.2018","21.668,99","21.393,73","21.668,99","21.393,27","395,38M","1,54%"
"24.09.2018","21.339,87","21.444,32","21.486,57","21.332,53","356,21M","-0,91%"
"21.09.2018","21.536,74","21.545,41","21.653,14","21.462,42","717,01M","0,69%"
"20.09.2018","21.388,38","21.294,99","21.476,14","21.285,30","475,25M","0,51%"
"19.09.2018","21.280,78","21.235,28","21.324,18","21.091,45","403,79M","0,25%"
"18.09.2018","21.228,23","21.119,93","21.228,23","21.025,57","402,79M","0,55%"
"17.09.2018","21.111,40","20.823,45","21.149,39","20.797,96","399,69M","1,08%"
"14.09.2018","20.885,43","20.953,20","20.959,33","20.775,06","253,10M","0,19%"
"13.09.2018","20.846,18","20.899,36","21.051,88","20.829,37","302,99M","-0,56%"
"12.09.2018","20.963,00","20.896,57","20.965,78","20.646,42","411,94M","0,52%"
"11.09.2018","20.853,84","21.012,22","21.021,65","20.723,81","332,93M","-0,31%"
"10.09.2018","20.918,90","20.448,53","20.995,38","20.404,79","518,60M","2,30%"
"07.09.2018","20.447,69","20.558,24","20.601,60","20.310,23","416,60M","-0,39%"
"06.09.2018","20.527,22","20.562,55","20.760,57","20.488,86","407,07M","-0,27%"
"05.09.2018","20.581,78","20.580,50","20.876,52","20.500,76","668,36M","-0,09%"
"04.09.2018","20.601,00","20.509,76","20.649,71","20.376,87","726,36M","1,01%"
"03.09.2018","20.395,79","20.269,06","20.413,68","20.253,27","260,43M","0,62%"
"31.08.2018","20.269,47","20.509,35","20.519,38","20.243,64","495,22M","-1,10%"
"30.08.2018","20.495,10","20.721,43","20.781,27","20.495,10","372,64M","-1,28%"
"29.08.2018","20.760,07","20.614,44","20.760,07","20.513,10","321,04M","0,68%"
"28.08.2018","20.620,05","20.834,20","20.843,77","20.550,00","339,17M","-0,85%"
"27.08.2018","20.797,82","20.785,96","20.801,08","20.582,91","193,00M","0,27%"
"24.08.2018","20.741,96","20.628,23","20.774,91","20.627,75","264,85M","0,65%"
"23.08.2018","20.608,51","20.689,66","20.734,20","20.548,11","295,95M","-0,44%"
"22.08.2018","20.699,70","20.714,65","20.831,81","20.666,27","289,60M","-0,40%"
"21.08.2018","20.783,79","20.458,53","20.832,04","20.452,18","314,77M","1,53%"
"20.08.2018","20.470,97","20.471,51","20.560,41","20.365,91","285,76M","0,27%"
"17.08.2018","20.415,27","20.494,42","20.573,07","20.236,27","397,84M","-0,53%"
"16.08.2018","20.524,13","20.798,53","20.902,61","20.469,60","416,86M","-1,83%"
"14.08.2018","20.906,35","21.100,53","21.138,66","20.860,74","333,58M","-0,30%"
"13.08.2018","20.969,26","20.943,69","21.059,60","20.768,86","338,43M","-0,58%"
"10.08.2018","21.090,78","21.388,08","21.447,88","20.967,77","477,92M","-2,51%"
"09.08.2018","21.634,25","21.774,32","21.809,45","21.580,06","253,43M","-0,72%"
"08.08.2018","21.790,30","21.862,06","21.949,98","21.760,92","302,55M","-0,29%"
"07.08.2018","21.853,81","21.662,83","21.887,01","21.657,15","285,52M","1,27%"
"06.08.2018","21.580,18","21.607,70","21.638,39","21.466,26","324,83M","-0,03%"
"03.08.2018","21.586,85","21.470,43","21.694,03","21.324,05","388,46M","0,80%"
"02.08.2018","21.414,72","21.651,16","21.677,74","21.322,50","499,03M","-1,73%"
"01.08.2018","21.791,45","22.224,31","22.224,46","21.791,45","499,05M","-1,91%"
"31.07.2018","22.215,69","21.931,45","22.243,62","21.930,39","430,44M","1,25%"
"30.07.2018","21.941,01","21.863,73","21.969,85","21.853,97","302,50M","-0,06%"
"27.07.2018","21.955,08","21.832,12","21.970,46","21.832,12","416,67M","0,42%"
"26.07.2018","21.862,87","21.710,69","21.872,68","21.692,12","332,92M","1,40%"
"25.07.2018","21.561,46","21.842,91","21.936,55","21.546,05","430,34M","-1,43%"
"24.07.2018","21.874,69","21.744,79","21.904,06","21.722,53","340,60M","1,25%"
"23.07.2018","21.605,21","21.626,15","21.778,40","21.535,44","284,54M","-0,87%"
"20.07.2018","21.794,60","21.758,82","21.854,74","21.594,28","399,39M","-0,41%"
"19.07.2018","21.885,40","21.969,36","22.066,72","21.808,35","354,83M","-0,40%"
"18.07.2018","21.972,22","22.059,37","22.065,97","21.905,81","304,56M","-0,03%"
"17.07.2018","21.977,82","21.819,23","21.995,76","21.740,52","299,64M","0,71%"
"16.07.2018","21.822,96","21.895,49","22.071,50","21.822,96","269,37M","-0,32%"
"13.07.2018","21.892,35","21.882,76","21.962,24","21.809,31","330,48M","0,47%"
"12.07.2018","21.790,12","21.753,72","21.836,25","21.579,53","333,98M","0,38%"
"11.07.2018","21.708,06","21.888,29","21.906,63","21.668,68","311,48M","-1,58%"
"10.07.2018","22.057,30","22.079,70","22.193,79","21.912,24","343,40M","0,11%"
"09.07.2018","22.033,44","22.039,83","22.090,27","21.955,01","245,44M","0,49%"
"06.07.2018","21.925,51","21.989,83","22.010,28","21.812,48","301,73M","0,05%"
"05.07.2018","21.914,29","21.766,65","22.040,25","21.766,65","369,56M","1,05%"
"04.07.2018","21.686,61","21.736,50","21.774,83","21.659,64","233,79M","-0,36%"
"03.07.2018","21.764,16","21.550,44","21.825,08","21.459,40","416,85M","1,57%"
"02.07.2018","21.427,20","21.411,00","21.534,08","21.168,66","329,34M","-0,92%"
"29.06.2018","21.626,27","21.712,36","21.843,47","21.586,79","414,70M","0,90%"
"28.06.2018","21.432,34","21.430,08","21.626,13","21.294,71","387,18M","-0,58%"
"27.06.2018","21.557,91","21.401,35","21.726,90","21.157,47","529,14M","0,65%"
"26.06.2018","21.419,27","21.501,18","21.579,80","21.320,56","421,18M","0,30%"
"25.06.2018","21.355,19","21.730,67","21.762,44","21.355,19","313,61M","-2,44%"
"22.06.2018","21.888,47","21.739,24","21.957,94","21.724,61","370,10M","0,99%"
"21.06.2018","21.673,11","22.198,81","22.234,76","21.637,88","419,66M","-2,02%"
"20.06.2018","22.120,58","22.276,26","22.325,38","22.107,38","426,91M","0,16%"
"19.06.2018","22.084,33","21.797,50","22.172,12","21.717,30","444,22M","-0,07%"
"18.06.2018","22.099,27","22.097,56","22.198,97","21.948,77","367,98M","-0,41%"
"15.06.2018","22.190,45","22.504,45","22.508,30","22.162,56","653,72M","-1,32%"
"14.06.2018","22.486,32","22.106,66","22.516,62","21.978,04","506,96M","1,22%"
"13.06.2018","22.216,18","22.169,50","22.363,72","22.114,99","430,68M","0,44%"
"12.06.2018","22.119,76","22.199,40","22.339,66","21.998,17","419,25M","0,15%"
"11.06.2018","22.086,20","21.786,20","22.139,31","21.740,13","575,17M","3,42%"
"08.06.2018","21.355,98","21.497,91","21.660,83","21.298,04","456,61M","-1,89%"
"07.06.2018","21.767,60","21.955,42","22.072,99","21.689,65","441,48M","-0,18%"
"06.06.2018","21.807,59","21.814,52","21.877,18","21.411,98","596,66M","0,26%"
"05.06.2018","21.750,15","21.944,51","22.194,83","21.750,15","547,04M","-1,18%"
"04.06.2018","22.009,95","22.352,20","22.380,75","21.915,84","469,60M","-0,45%"
"01.06.2018","22.109,55","22.251,33","22.416,47","22.019,85","739,07M","1,49%"
"31.05.2018","21.784,18","21.881,42","22.099,78","21.599,88","988,04M","-0,06%"
"30.05.2018","21.797,82","21.479,93","21.870,30","21.287,26","805,94M","2,09%"
"29.05.2018","21.350,88","21.554,16","21.665,53","21.122,51","1,07B","-2,65%"
"28.05.2018","21.932,69","22.634,77","22.855,69","21.797,16","701,16M","-2,08%"
"25.05.2018","22.398,15","22.794,71","22.827,57","22.205,05","738,81M","-1,54%"
"24.05.2018","22.749,08","22.990,36","23.141,84","22.627,00","473,46M","-0,71%"
"23.05.2018","22.911,71","23.061,29","23.061,29","22.754,48","472,04M","-1,31%"
"22.05.2018","23.216,57","23.135,48","23.298,45","23.024,29","555,11M","0,54%"
"21.05.2018","23.092,38","23.082,63","23.427,55","22.951,98","568,34M","-1,52%"
"18.05.2018","23.449,65","23.918,60","23.920,97","23.384,19","787,02M","-1,48%"
"17.05.2018","23.801,99","23.830,61","23.985,03","23.612,53","579,24M","0,29%"
"16.05.2018","23.734,22","24.175,74","24.220,63","23.616,91","801,46M","-2,32%"
"15.05.2018","24.297,17","24.143,55","24.359,66","24.141,62","476,15M","0,31%"
"14.05.2018","24.221,47","24.159,85","24.221,47","23.959,61","315,40M","0,26%"
"11.05.2018","24.159,34","24.123,38","24.171,43","23.969,76","426,39M","0,52%"
"10.05.2018","24.033,90","24.279,55","24.329,05","23.871,01","614,45M","-0,96%"
"09.05.2018","24.266,56","24.218,09","24.419,35","24.209,21","485,28M","0,51%"
"08.05.2018","24.142,54","24.488,45","24.512,30","23.950,89","686,15M","-1,64%"
"07.05.2018","24.544,26","24.355,16","24.544,26","24.274,65","402,26M","0,86%"
"04.05.2018","24.335,02","24.174,63","24.335,02","24.143,56","550,62M","1,12%"
"03.05.2018","24.064,46","24.229,29","24.269,53","24.026,56","369,79M","-0,83%"
"02.05.2018","24.265,61","24.014,71","24.305,64","23.999,23","475,51M","1,19%"
"30.04.2018","23.979,37","23.938,73","24.012,83","23.823,37","347,49M","0,22%"
"27.04.2018","23.927,61","23.997,75","24.048,31","23.801,38","365,88M","-0,47%"
"26.04.2018","24.039,63","23.853,39","24.039,63","23.800,82","392,75M","1,00%"
"25.04.2018","23.801,20","23.932,83","24.023,78","23.680,22","453,75M","-0,97%"
"24.04.2018","24.035,49","23.935,50","24.073,69","23.933,99","468,62M","0,22%"
"23.04.2018","23.982,52","23.783,04","23.982,52","23.765,66","407,40M","0,64%"
"20.04.2018","23.829,34","23.803,40","23.950,53","23.698,91","482,76M","0,16%"
"19.04.2018","23.792,04","23.766,19","23.822,58","23.696,76","403,53M","0,14%"
"18.04.2018","23.759,88","23.687,01","23.801,67","23.605,13","422,37M","0,47%"
"17.04.2018","23.649,04","23.406,84","23.674,20","23.386,52","503,73M","1,37%"
"16.04.2018","23.329,31","23.342,68","23.411,14","23.292,35","305,29M","-0,00%"
"13.04.2018","23.330,32","23.322,32","23.432,77","23.278,03","412,31M","0,11%"
"12.04.2018","23.304,88","23.022,83","23.331,44","23.006,54","461,26M","1,27%"
"11.04.2018","23.012,86","23.133,41","23.206,03","22.957,62","682,61M","-0,69%"
"10.04.2018","23.173,68","23.167,30","23.193,97","23.037,37","674,81M","0,52%"
"09.04.2018","23.053,99","22.997,35","23.126,92","22.946,52","618,28M","0,54%"
"06.04.2018","22.929,87","22.933,41","23.000,43","22.865,96","621,12M","-0,17%"
"05.04.2018","22.969,50","22.733,85","22.976,65","22.714,24","484,82M","2,35%"
"04.04.2018","22.442,78","22.523,65","22.538,41","22.205,68","364,81M","-0,30%"
"03.04.2018","22.510,33","22.288,50","22.560,99","22.219,86","356,69M","0,44%"
"29.03.2018","22.411,15","22.381,10","22.556,90","22.326,98","337,30M","0,36%"
"28.03.2018","22.331,36","22.013,65","22.331,36","21.918,99","421,75M","0,55%"
"27.03.2018","22.209,75","22.336,82","22.394,18","22.170,51","346,84M","0,90%"
"26.03.2018","22.011,76","22.354,47","22.354,47","21.921,46","373,53M","-1,24%"
"23.03.2018","22.289,10","22.127,33","22.366,65","21.964,82","483,65M","-0,49%"
"22.03.2018","22.397,84","22.694,37","22.830,41","22.208,26","489,65M","-1,85%"
"21.03.2018","22.820,12","22.837,78","22.858,16","22.674,06","363,87M","0,10%"
"20.03.2018","22.798,15","22.641,39","22.836,53","22.597,46","372,88M","0,73%"
"19.03.2018","22.633,10","22.843,11","22.874,19","22.595,43","360,62M","-0,98%"
"16.03.2018","22.857,69","22.780,03","22.938,06","22.685,40","739,73M","0,63%"
"15.03.2018","22.713,47","22.539,60","22.736,28","22.454,15","525,53M","1,16%"
"14.03.2018","22.452,34","22.694,67","22.786,94","22.400,58","449,24M","-1,05%"
"13.03.2018","22.690,98","22.806,49","22.871,82","22.588,90","472,24M","-0,32%"
"12.03.2018","22.764,91","22.888,91","22.906,63","22.710,83","361,08M","0,08%"
"09.03.2018","22.745,60","22.710,84","22.778,84","22.621,81","583,76M","0,06%"
"08.03.2018","22.731,10","22.514,93","22.791,79","22.417,47","711,27M","1,15%"
"07.03.2018","22.473,47","22.134,39","22.521,46","22.100,55","609,51M","1,22%"
"06.03.2018","22.202,50","22.000,14","22.273,55","21.950,22","667,28M","1,75%"
"05.03.2018","21.819,91","21.468,88","21.826,74","21.460,46","564,63M","-0,42%"
"02.03.2018","21.912,14","22.283,94","22.298,71","21.832,93","524,25M","-2,39%"
"01.03.2018","22.448,38","22.527,12","22.592,69","22.344,20","404,06M","-0,70%"
"28.02.2018","22.607,61","22.602,93","22.792,29","22.602,39","401,98M","-0,51%"
"27.02.2018","22.724,46","22.755,62","22.853,28","22.639,14","398,66M","0,08%"
"26.02.2018","22.706,21","22.776,43","22.859,00","22.618,79","314,69M","0,15%"
"23.02.2018","22.672,15","22.469,11","22.698,74","22.394,59","423,43M","0,93%"
"22.02.2018","22.463,51","22.516,59","22.601,66","22.269,72","387,32M","-0,84%"
"21.02.2018","22.653,01","22.615,00","22.691,70","22.449,26","353,06M","-0,09%"
"20.02.2018","22.673,56","22.579,79","22.702,63","22.477,00","375,67M","0,46%"
"19.02.2018","22.568,92","22.852,70","22.860,51","22.568,92","231,56M","-1,00%"
"16.02.2018","22.797,88","22.716,93","22.806,90","22.618,08","348,58M","1,34%"
"15.02.2018","22.495,64","22.536,68","22.736,26","22.393,48","445,94M","0,28%"
"14.02.2018","22.433,75","22.191,75","22.481,18","21.907,71","562,25M","1,81%"
"13.02.2018","22.034,42","22.335,33","22.370,42","22.034,42","387,02M","-1,35%"
"12.02.2018","22.336,78","22.389,16","22.512,94","22.230,95","386,20M","0,77%"
"09.02.2018","22.166,75","22.339,40","22.569,62","22.041,82","629,25M","-1,33%"
"08.02.2018","22.466,60","22.875,13","22.998,11","22.393,31","637,33M","-2,26%"
"07.02.2018","22.986,18","22.606,41","23.009,32","22.400,19","707,07M","2,86%"
"06.02.2018","22.347,01","22.002,92","22.649,40","21.982,17","876,78M","-2,08%"
"05.02.2018","22.821,63","22.915,74","23.104,41","22.817,51","478,45M","-1,64%"
"02.02.2018","23.202,66","23.545,12","23.561,90","23.184,33","449,30M","-1,44%"
"01.02.2018","23.541,46","23.639,28","23.809,51","23.436,36","440,50M","0,15%"
"31.01.2018","23.507,06","23.504,60","23.602,10","23.419,87","388,83M","0,11%"
"30.01.2018","23.480,92","23.682,47","23.799,44","23.411,54","528,29M","-1,35%"
"29.01.2018","23.801,55","23.897,87","23.960,29","23.774,49","366,31M","-0,23%"
"26.01.2018","23.856,99","23.725,25","23.874,85","23.697,62","321,22M","0,58%"
"25.01.2018","23.719,81","23.616,13","23.818,28","23.600,06","432,02M","0,41%"
"24.01.2018","23.622,62","23.815,53","23.882,88","23.622,62","360,23M","-0,90%"
"23.01.2018","23.836,60","23.985,42","24.050,15","23.787,32","374,39M","-0,22%"
"22.01.2018","23.890,18","23.671,55","23.896,47","23.629,83","391,84M","0,59%"
"19.01.2018","23.749,22","23.627,80","23.866,60","23.602,68","413,34M","0,50%"
"18.01.2018","23.630,81","23.579,52","23.630,81","23.438,84","385,68M","0,49%"
"17.01.2018","23.514,67","23.369,56","23.555,47","23.355,85","375,46M","0,08%"
"16.01.2018","23.495,28","23.537,57","23.697,72","23.443,46","379,73M","-0,21%"
"15.01.2018","23.543,55","23.458,65","23.604,24","23.331,58","295,07M","0,49%"
"12.01.2018","23.429,83","23.427,89","23.474,51","23.343,76","375,75M","0,53%"
"11.01.2018","23.305,26","23.155,98","23.323,21","23.130,13","452,32M","0,64%"
"10.01.2018","23.157,42","22.979,12","23.172,81","22.955,64","538,24M","0,66%"
"09.01.2018","23.004,98","22.850,49","23.055,53","22.840,12","329,09M","0,70%"
"08.01.2018","22.845,69","22.867,80","22.898,76","22.704,78","350,56M","0,37%"
"05.01.2018","22.762,29","22.547,94","22.762,29","22.534,22","329,61M","1,11%"
"04.01.2018","22.512,13","22.012,10","22.572,52","22.011,59","427,24M","2,77%"
"03.01.2018","21.904,56","21.890,45","21.941,65","21.719,07","314,80M","0,27%"
"02.01.2018","21.845,16","21.898,69","21.942,17","21.613,89","327,25M","-0,04%"
"29.12.2017","21.853,34","22.144,09","22.154,40","21.833,80","255,00M","-1,21%"
"28.12.2017","22.120,95","22.187,70","22.229,61","22.099,54","240,28M","-0,36%"
"27.12.2017","22.201,27","22.257,06","22.295,18","22.121,33","227,93M","-0,04%"
"22.12.2017","22.209,05","22.166,42","22.248,74","22.115,62","235,38M","-0,14%"
"21.12.2017","22.240,25","22.112,46","22.251,07","21.999,89","336,19M","0,59%"
"20.12.2017","22.109,65","22.334,86","22.354,10","22.088,86","319,54M","-0,74%"
"19.12.2017","22.274,97","22.382,07","22.454,63","22.253,84","352,75M","-0,52%"
"18.12.2017","22.390,53","22.224,73","22.403,11","22.206,66","368,40M","1,34%"
"15.12.2017","22.094,04","22.080,02","22.210,52","21.993,88","607,07M","-0,44%"
"14.12.2017","22.191,74","22.361,20","22.487,01","22.191,74","473,13M","-0,93%"
"13.12.2017","22.400,19","22.695,21","22.752,13","22.400,19","528,82M","-1,44%"
"12.12.2017","22.727,32","22.725,33","22.767,19","22.610,74","419,42M","0,16%"
"11.12.2017","22.690,98","22.798,06","22.838,32","22.684,39","366,16M","-0,36%"
"08.12.2017","22.773,80","22.571,33","22.797,83","22.570,73","431,13M","1,40%"
"07.12.2017","22.459,51","22.355,73","22.459,51","22.317,50","383,44M","0,68%"
"06.12.2017","22.307,28","22.235,93","22.371,19","22.204,99","441,00M","-0,49%"
"05.12.2017","22.416,31","22.374,32","22.482,07","22.261,00","337,45M","0,24%"
"04.12.2017","22.362,11","22.351,85","22.421,51","22.270,94","334,95M","1,16%"
"01.12.2017","22.106,10","22.396,59","22.409,20","22.060,48","419,43M","-1,17%"
"30.11.2017","22.368,29","22.361,40","22.558,48","22.320,96","591,98M","0,19%"
"29.11.2017","22.325,94","22.403,46","22.508,61","22.274,88","400,34M","0,15%"
"28.11.2017","22.291,77","22.223,27","22.301,32","22.194,88","295,92M","0,52%"
"27.11.2017","22.176,70","22.389,04","22.493,12","22.176,70","329,36M","-1,07%"
"24.11.2017","22.416,31","22.395,70","22.591,75","22.357,30","404,32M","0,08%"
"23.11.2017","22.397,78","22.238,83","22.405,70","22.191,72","415,59M","0,37%"
"22.11.2017","22.315,24","22.358,44","22.495,29","22.312,26","352,65M","-0,05%"
"21.11.2017","22.326,44","22.192,04","22.433,08","22.126,63","361,48M","0,62%"
"20.11.2017","22.189,25","21.974,40","22.209,57","21.946,90","324,61M","0,44%"
"17.11.2017","22.092,95","22.202,29","22.278,54","22.011,31","427,56M","-0,51%"
"16.11.2017","22.206,60","22.257,83","22.281,15","22.083,29","428,44M","0,22%"
"15.11.2017","22.158,88","22.174,58","22.213,95","21.932,57","540,11M","-0,62%"
"14.11.2017","22.297,08","22.490,89","22.571,74","22.242,78","560,45M","-0,63%"
"13.11.2017","22.437,64","22.578,92","22.586,80","22.269,49","468,75M","-0,55%"
"10.11.2017","22.560,79","22.694,90","22.736,18","22.534,59","590,13M","-0,36%"
"09.11.2017","22.641,31","22.885,25","22.960,58","22.593,29","508,02M","-0,83%"
"08.11.2017","22.831,30","22.991,55","22.997,81","22.699,11","469,21M","-0,57%"
"07.11.2017","22.962,59","23.064,26","23.133,42","22.962,59","381,81M","-0,18%"
"06.11.2017","23.002,85","23.006,94","23.038,18","22.884,67","290,47M","-0,05%"
"03.11.2017","23.014,13","23.099,20","23.099,20","22.947,66","319,64M","-0,14%"
"02.11.2017","23.046,05","23.006,45","23.127,77","22.935,09","421,86M","0,24%"
"01.11.2017","22.991,99","22.909,89","23.061,12","22.891,04","325,13M","0,87%"
"31.10.2017","22.793,69","22.774,53","22.826,28","22.709,44","332,71M","0,18%"
"30.10.2017","22.752,89","22.684,64","22.790,09","22.639,15","334,84M","0,39%"
"27.10.2017","22.665,03","22.861,25","22.899,36","22.597,05","493,51M","-0,62%"
"26.10.2017","22.807,42","22.473,64","22.838,50","22.434,71","452,63M","1,61%"
"25.10.2017","22.446,39","22.620,08","22.671,56","22.434,06","343,92M","-0,81%"
"24.10.2017","22.629,57","22.389,52","22.650,63","22.376,55","445,95M","1,12%"
"23.10.2017","22.379,16","22.377,89","22.441,39","22.275,02","261,70M","0,14%"
"20.10.2017","22.346,85","22.190,97","22.362,23","22.165,70","353,40M","0,97%"
"19.10.2017","22.133,21","22.343,64","22.394,76","22.021,02","398,42M","-0,99%"
"18.10.2017","22.354,69","22.340,81","22.391,77","22.263,87","280,15M","0,08%"
"17.10.2017","22.337,78","22.460,40","22.477,14","22.304,64","335,90M","-0,40%"
"16.10.2017","22.428,31","22.381,56","22.497,58","22.352,06","370,48M","0,07%"
"13.10.2017","22.413,54","22.421,11","22.517,40","22.334,82","418,66M","0,07%"
"12.10.2017","22.398,51","22.536,78","22.570,66","22.377,54","371,85M","-0,68%"
"11.10.2017","22.552,21","22.407,03","22.555,39","22.314,49","539,97M","0,97%"
"10.10.2017","22.335,91","22.426,42","22.435,70","22.261,17","403,04M","-0,63%"
